OPERADOR,DEPARTAMENTO,MUNICIPIO,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA ACTIVACIÓN
UNE,Antioquia,Caldas,"PARQUE HABITAD DEL SUR, BARRIO MANDALAY",512906002,CR. 50 # 142A SUR,-75.635111,6.080555,06/02/2017 12:00:00 AM
UNE,Antioquia,Campamento,PARQUE PRINCIPAL,513406001,CALLE 10 CON CARRERA 10,-75.296211,6.979058,06/02/2017 12:00:00 AM
UNE,Antioquia,Cañasgordas,PARQUE PRINCIPAL,513806001,CL. 33 #30-1 (PARQUE PRINCIPAL CAÑASGORDAS),-76.025225,6.749725,06/02/2017 12:00:00 AM
UNE,Antioquia,Caracolí,PARQUE PRINCIPAL,514206001,CRA. 21B #21-2 (PARQUE PRINCIPAL CARACOLÍ),-74.757019,6.411119,06/02/2017 12:00:00 AM
UNE,Antioquia,Caramanta,PARQUE PRINCIPAL,514506001,CARRERA 21 CON CALLE 19,-75.644555,5.548697,06/02/2017 12:00:00 AM
UNE,Antioquia,Carepa,PARQUE PRINCIPAL,514706001,CARRERA 73 ENTRE CALLES 80 Y 76A,-76.655725,7.755781,06/02/2017 12:00:00 AM
UNE,Antioquia,Carolina,PARQUE PRINCIPAL,515006001,CRA. 49 CON CALLE 49 (PARQUE PRINCIPAL),-75.281247,6.723491,06/02/2017 12:00:00 AM
UNE,Antioquia,Caucasia,PARQUE PRINCIPAL,515406001,PARQUE PRINCIPAL CAUCASIA,-75.1983,7.98776,06/02/2017 12:00:00 AM
UNE,Antioquia,Chigorodó,PARQUE PRINCIPAL,517206001,CL. 101 #105-18 (PARQUE CHIGORODÓ),-76.685239,7.67233,06/02/2017 12:00:00 AM
UNE,Antioquia,Cisneros,PARQUE PRINCIPAL,519006001,CL 19#20,-75.08863,6.538383,06/02/2017 12:00:00 AM
UNE,Antioquia,Ciudad Bolívar,PARQUE PRINCIPAL,510106001,CLL 49 (PARQUE PRINCIPAL),-76.020686,5.849989,06/02/2017 12:00:00 AM
UNE,Antioquia,Cocorná,PARQUE PRINCIPAL,519706001,CARRERA 20 CON CALLE #20,-75.185288,6.057521,06/02/2017 12:00:00 AM
UNE,Antioquia,Concepción,PARQUE PRINCIPAL,520606001,CL. 20 #20-2 (PARQUE PRINCIPAL,-75.259344,6.395222,06/02/2017 12:00:00 AM
UNE,Antioquia,Concordia,PARQUE PRINCIPAL,520906001,CLL 19 CON 19 (PARQUE PRINCIPAL),-75.90719,6.046208,06/02/2017 12:00:00 AM
UNE,Antioquia,Copacabana,PARQUE PRINCIPAL,521206001,CALLE 49 CON CARRERA 50,-75.508107,6.346221,06/02/2017 12:00:00 AM
UNE,Antioquia,Dabeiba,PARQUE PRINCIPAL,523406001,CALLE 12 CON LA CRA 12,-76.266688,7.00138,06/02/2017 12:00:00 AM
UNE,Antioquia,Don Matías,PARQUE PRINCIPAL,523706001,CARRERA 29 CON CALLE 29,-75.394771,6.486111,06/02/2017 12:00:00 AM
UNE,Antioquia,Ebéjico,BARRIO EL CARMELO (PARTE ALTA),524006001,"SEC CARRERA 10 (SECTOR LA VIRGEN, BARRIO EL CARMELO)",-75.763083,6.327119,06/02/2017 12:00:00 AM
UNE,Antioquia,Ebéjico,PARQUE PRINCIPAL,524006002,CALLE 20 CON CARRERA 20 (PARQUE,-75.768055,6.326666,06/02/2017 12:00:00 AM
UNE,Antioquia,El Bagre,PARQUE PRINCIPAL,525006001,CLL 50 (PARQUE PRINCIPAL),-74.812921,7.600009,06/02/2017 12:00:00 AM
UNE,Antioquia,El Carmen de Viboral,PARQUE PRINCIPAL,514806001,PARQUE PRINCIPAL CARMEN DE VIBORAL,-75.335334,6.08293,06/02/2017 12:00:00 AM
UNE,Antioquia,El Santuario,PARQUE PRINCIPAL,569706001,CARRERA 50 CON CALLE 50,-75.265669,6.139488,06/02/2017 12:00:00 AM
UNE,Antioquia,Entrerrios,PARQUE PRINCIPAL,526406001,CL. 10 #11-42,-75.517185,6.567571,06/02/2017 12:00:00 AM
UNE,Antioquia,Envigado,POLIDEPORTIVO SUR DE ENVIGADO,526606001,CARRERA 48 - 46 SUR 150,-75.600363,6.164541,06/02/2017 12:00:00 AM
UNE,Antioquia,Envigado,VIGA SKATE-PARK,526606002,CARRERA 43 # 33 S - 10,-75.595908,6.169025,06/02/2017 12:00:00 AM
UNE,Antioquia,Fredonia,PARQUE PRINCIPAL,528206001,CRA. 51 #49-2 (PARQUE PRINCIPAL FREDONIA),-75.671766,5.926938,06/02/2017 12:00:00 AM
UNE,Antioquia,Frontino,PARQUE PRINCIPAL,528406001,CALLE 30 # 30-02,-76.128512,6.780001,06/02/2017 12:00:00 AM
UNE,Antioquia,Giraldo,PARQUE PRINCIPAL,530606001,CALLE 10 CR 11,-75.953111,6.680533,06/02/2017 12:00:00 AM
UNE,Antioquia,Girardota,PARQUE PRINCIPAL,530806001,CARRERA 16 CON CALLE 7,-75.446044,6.377425,06/02/2017 12:00:00 AM
UNE,Antioquia,Gómez Plata,PARQUE PRINCIPAL,531006001,CARRERA 51 CON CALLE 50,-75.21933,6.681555,06/02/2017 12:00:00 AM
UNE,Antioquia,Granada,PARQUE PRINCIPAL,531306001,CRA. 20 #24-97,-75.184386,6.144263,06/02/2017 12:00:00 AM
UNE,Antioquia,Guadalupe,PARQUE PRINCIPAL,531506001,CRA. 49 #50 (PARQUE PRINCIPAL GUADALUPE),-75.240312,6.815089,06/02/2017 12:00:00 AM
UNE,Antioquia,Guarne,PARQUE PRINCIPAL,531806001,CARRERA 50 CON CALLE 50,-75.442731,6.279926,06/02/2017 12:00:00 AM
UNE,Antioquia,Guatapé,PARQUE PRINCIPAL,532106001,CRA. 30 #30-25,-75.16151,6.234172,06/02/2017 12:00:00 AM
UNE,Antioquia,Heliconia,PARQUE PRINCIPAL,534706001,PARQUE PRINCIPAL HELICONIA,-75.733275,6.207001,06/02/2017 12:00:00 AM
UNE,Antioquia,Hispania,PARQUE PRINCIPAL,535306001,CALLE 48 CON CARRERA 50,-75.907434,5.799584,06/02/2017 12:00:00 AM
UNE,Antioquia,Itagui,PARQUE OBRERO - BRAZIL,536006001,CALLE 48 CON CARRERA 50,-75.611552,6.171477,06/02/2017 12:00:00 AM
UNE,Antioquia,Ituango,PARQUE PRINCIPAL,536106001,CRA. 20 #20-32 (PARQUE PRINCIPAL),-75.763711,7.172222,06/02/2017 12:00:00 AM
UNE,Antioquia,Jardín,PARQUE PRINCIPAL,536406001,CL. 9 CR 5,-75.819275,5.598808,06/02/2017 12:00:00 AM
UNE,Antioquia,Jericó,PARQUE PRINCIPAL,536806001,CALLE 6 #4-2 (PARQUE PRINCIPAL JERICÓ),-75.78605,5.791505,06/02/2017 12:00:00 AM
UNE,Antioquia,La Ceja,PARQUE PRINCIPAL,537606001,CRA. 20#19-31 (PARQUE PRINCIPAL),-75.431625,6.03071,06/02/2017 12:00:00 AM
UNE,Antioquia,La Estrella,PARQUE PRINCIPAL,538006001,CRA. 60 #80 SUR-1 (PARQUE PRINCIPAL),-75.643419,6.15765,06/02/2017 12:00:00 AM
UNE,Antioquia,La Pintada,PARQUE PRINCIPAL,539006001,CALLE 35 CON CARRERA 32,-75.605902,5.747275,06/02/2017 12:00:00 AM
UNE,Antioquia,La Unión,PARQUE PRINCIPAL,540006001,CL. 11 #9-11 (PARQUE PRINCIPAL),-75.361544,5.973277,06/02/2017 12:00:00 AM
UNE,Antioquia,Liborina,PARQUE PRINCIPAL,541106001,PARQUE PRINCIPAL LIBORINA,-75.811238,6.678172,06/02/2017 12:00:00 AM
UNE,Antioquia,Maceo,PARQUE PRINCIPAL,542506001,PARQUE PRINCIPAL MACEO,-74.787753,6.553524,06/02/2017 12:00:00 AM
UNE,Antioquia,Marinilla,PARQUE PRINCIPAL,544006001,CALLE 31 CON CARRERA 30 (PARQUE PRINCIPAL),-75.334697,6.173663,06/02/2017 12:00:00 AM
ETB,Antioquia,Medellín,UNIDAD DEPORTIVA LA FLORESTA CALLE 47 N° 87B - 80,500101000,UNIDAD DEPORTIVA LA FLORESTA CALLE 47 N° 87B - 80,-75.604944,6.256,02/16/2017 12:00:00 AM
UNE,Antioquia,Medellín,PARQUE LINEAL LA PRESIDENTA (SECTOR POBLADO),500106001,CR. 43A CON CLL 7D (PARQUE LA PRESIDENTA),-75.570033,6.207797,06/02/2017 12:00:00 AM
UNE,Antioquia,Medellín,PARQUE OBRERO (BARRIO BOSTON),500106002,CALLE 59A # 39-1 (PARQUE OBRERO),-75.55638,6.251363,06/02/2017 12:00:00 AM
UNE,Antioquia,Medellín,CIUDAD DEL RIO (BARRIO EL POBLADO),500106003,CALLE 19 # 43G - 155 (PARQUE CIUDAD DEL RIO),-75.5731,6.22222,06/02/2017 12:00:00 AM
UNE,Antioquia,Medellín,PARQUE DE RUEDA 4SUR,500106004,PARQUE DE RUEDA 4SUR,-75.580277,6.203708,06/02/2017 12:00:00 AM
UNE,Antioquia,Montebello,PARQUE PRINCIPAL,546706001,CALLE 20 CON CARRERA 20,-75.524455,5.945891,06/02/2017 12:00:00 AM
UNE,Antioquia,Murindó,PARQUE PRINCIPAL,547506001,CALLE 47 CON 44,-76.81882,6.977655,06/02/2017 12:00:00 AM
UNE,Antioquia,Mutatá,PARQUE PRINCIPAL,548006001,CL. 9 #4-1 (PARQUE PRINCIPAL MUTATÁ),-76.437072,7.245304,06/02/2017 12:00:00 AM
UNE,Antioquia,Nariño,PARQUE PRINCIPAL,548306001,PARQUE MUNICIPIO DE NARIÑO,-75.177744,5.608467,06/02/2017 12:00:00 AM
UNE,Antioquia,Nechí,PARQUE PRINCIPAL,549506001,CARRERA 30 CON CALLE 30,-74.774075,8.094941,06/02/2017 12:00:00 AM
UNE,Antioquia,Necoclí,PARQUE PRINCIPAL,549006001,CARRERA 50 CON CALLE 50,-76.786802,8.424222,06/02/2017 12:00:00 AM
UNE,Antioquia,Olaya,PARQUE PRINCIPAL,550106001,PARQUE PRINCIPAL OLAYA,-75.812352,6.628147,06/02/2017 12:00:00 AM
UNE,Antioquia,Peñol,PARQUE PRINCIPAL,554106001,TRANSVERSAL 4 CRA 17,-75.24332,6.21679,06/02/2017 12:00:00 AM
UNE,Antioquia,Peque,PARQUE PRINCIPAL,554306001,CALLE 10 CON CARRERA 10,-75.90897,7.021845,06/02/2017 12:00:00 AM
UNE,Antioquia,Peque,PARQUE BARRIO LA MIRANDA,554306002,CALLE 9 NO. 13-23,-75.913174,7.021849,06/02/2017 12:00:00 AM
UNE,Antioquia,Pueblorrico,PARQUE PRINCIPAL,557606001,CRA. 30 #30-1 (PARQUE PRINCIPAL),-75.841708,5.790991,06/02/2017 12:00:00 AM
UNE,Antioquia,Puerto Berrío,PARQUE PRINCIPAL,557906001,"CRA. 5, (PARQUE PRINCIPAL PUERTO BERRIO)",-74.401864,6.489555,06/02/2017 12:00:00 AM
UNE,Antioquia,Puerto Nare,PARQUE PRINCIPAL,558506001,PARQUE PRINCIPAL DE PUERTO NARE,-74.581652,6.187869,06/02/2017 12:00:00 AM
UNE,Antioquia,Puerto Triunfo,PARQUE PRINCIPAL,559106001,CLL 11 CON CARRERA 10 (PARQUE PRINCIPAL),-74.640555,5.868611,06/02/2017 12:00:00 AM
UNE,Antioquia,Remedios,PARQUE PRINCIPAL,560406001,PARQUE PRINCIPAL REMEDIOS,-74.693658,7.028019,06/02/2017 12:00:00 AM
UNE,Antioquia,Retiro,PARQUE PRINCIPAL,560706001,CL. 20 #20-11 (PARQUE PRINCIPAL),-75.502667,6.057397,06/02/2017 12:00:00 AM
UNE,Antioquia,Rionegro,PARQUE SAN FRANCISCO - PLAZOLETA DE LOS MÁRTIRES,561506001,CALLE 51 CON CR 48,-75.372222,6.154433,06/02/2017 12:00:00 AM
UNE,Antioquia,Sabanalarga,PARQUE PRINCIPAL,562806001,CARRERA 20 CON CALLE 20,-75.818211,6.850431,06/02/2017 12:00:00 AM
UNE,Antioquia,Sabaneta,PARQUE 77 SUR (SECTOR ESTACIÓN METRO LA ESTRELLA),563106001,CLL 77 SUR # 46D,-75.622555,6.149666,06/02/2017 12:00:00 AM
UNE,Antioquia,Salgar,PARQUE PRINCIPAL,564206001,CARRERA 30 CON CALLE 30,-75.978975,5.963305,06/02/2017 12:00:00 AM
UNE,Antioquia,San Andrés de Cuerquía,PARQUE PRINCIPAL,564706001,CALLE 30 #30 (PARQUE PRINCIPAL SAN ANDRES DE CUERQUIA),-75.676188,6.914969,06/02/2017 12:00:00 AM
UNE,Antioquia,San Carlos,PARQUE PRINCIPAL,564906001,CL. 20 #19-40,-74.992158,6.188733,06/02/2017 12:00:00 AM
UNE,Antioquia,San Francisco,PARQUE PRINCIPAL,565206001,CALLE 11 CON CARRERA 11,-75.102144,5.965124,06/02/2017 12:00:00 AM
UNE,Antioquia,San Jerónimo,PLACA POLIDEPORTIVA SECTOR LLANO DE AGUIRRE,565606001,"VIA VIEJA A SANTA FE, DESPUES DE PARCELACION EL HATO",-75.739722,6.459444,06/02/2017 12:00:00 AM
UNE,Antioquia,San Jerónimo,PARQUE PRINCIPAL,565606002,CARRERA 10 CON CALLE 10,-75.727969,6.442666,06/02/2017 12:00:00 AM
UNE,Antioquia,San José de La Montaña,PARQUE PRINCIPAL,565806001,CALLE 20A (PARQUE PRINCIPAL),-75.682555,6.851111,06/02/2017 12:00:00 AM
UNE,Antioquia,San Juan de Urabá,PARQUE PRINCIPAL,565906001,CARRERA 21 CON CALLE #21,-76.528325,8.760913,06/02/2017 12:00:00 AM
UNE,Antioquia,San Luis,PARQUE PRINCIPAL,566006001,CRA. 20 #20-2 (PARQUE PRINCIPAL,-74.994555,6.042699,06/02/2017 12:00:00 AM
UNE,Antioquia,San Pedro,PARQUE PRINCIPAL,566406001,CL. 49 #49-115,-75.555897,6.461702,06/02/2017 12:00:00 AM
UNE,Antioquia,San Pedro de Uraba,PARQUE PRINCIPAL,566506001,PARQUE DE SAN PEDRO DE URABA,-76.382853,8.278083,06/02/2017 12:00:00 AM
UNE,Antioquia,San Rafael,PARQUE PRINCIPAL,566706001,CL 30 #30-2,-75.028194,6.295388,06/02/2017 12:00:00 AM
UNE,Antioquia,San Roque,PARQUE PRINCIPAL,567006001,CARRERA 20 CON CALLE 19,-75.019458,6.485022,06/02/2017 12:00:00 AM
UNE,Antioquia,San Vicente,PARQUE PRINCIPAL,567406001,PARQUE PRINCIPAL SAN VICENTE,-75.33177,6.282657,06/02/2017 12:00:00 AM
UNE,Antioquia,Santa Bárbara,PARQUE PRINCIPAL,567906001,CALLE 50 CON CARRERA 50,-75.567775,5.874055,06/02/2017 12:00:00 AM
UNE,Antioquia,Santa Rosa de Osos,PARQUE PRINCIPAL,568606001,CL. 30A #29-50,-75.460983,6.648783,06/02/2017 12:00:00 AM
UNE,Antioquia,Santafé de Antioquia,PARQUE PRINCIPAL,504206001,CALLE 9 CON CARRERA 9,-75.8275,6.555833,06/02/2017 12:00:00 AM
UNE,Antioquia,Santo Domingo,PARQUE PRINCIPAL,569006001,CRA 16 CON CALLE 12 (PARQUE PRINCIPAL SANTO DOMINGO),-75.16448,6.471308,06/02/2017 12:00:00 AM
UNE,Antioquia,Segovia,PARQUE PRINCIPAL,573606001,CRA. 51 #50 (PARQUE PRINCIPAL SEGOVIA),-74.701627,7.081592,06/02/2017 12:00:00 AM
UNE,Antioquia,Sonson,PARQUE PRINCIPAL,575606001,CARRERA 8 CON CALLE 7,-75.310244,5.709044,06/02/2017 12:00:00 AM
UNE,Antioquia,Sopetrán,PARQUE PRINCIPAL,576106001,CALLE 10 CON CARRERA #9,-75.742319,6.500951,06/02/2017 12:00:00 AM
UNE,Antioquia,Támesis,PARQUE PRINCIPAL,578906001,CARRERA 10 # 10 (PARQUE PRINCIPAL,-75.712616,5.662761,06/02/2017 12:00:00 AM
UNE,Antioquia,Tarazá,PARQUE PRINCIPAL,579006001,CRA. 34 #43-1,-75.400046,7.586318,06/02/2017 12:00:00 AM
UNE,Antioquia,Tarso,PARQUE PRINCIPAL,579206001,CRA 20 CON CALLE 20 (PARQUE PRINCIPAL),-75.822083,5.865377,06/02/2017 12:00:00 AM
UNE,Antioquia,Titiribí,PARQUE PRINCIPAL,580906001,CRA. 20 #21-1,-75.793677,6.06343,06/02/2017 12:00:00 AM
UNE,Antioquia,Toledo,PARQUE PRINCIPAL,581906001,CALLE 11 CON CARRERA 10,-75.691667,7.010966,06/02/2017 12:00:00 AM
UNE,Antioquia,Turbo,PARQUE PRINCIPAL,583706001,CR 16 CON CALLE 102,-76.725282,8.093781,06/02/2017 12:00:00 AM
UNE,Antioquia,Uramita,PARQUE PRINCIPAL,584206001,VÍA PRINCIPAL PEQUE-URAMITA,-76.174581,6.899781,06/02/2017 12:00:00 AM
UNE,Antioquia,Urrao,PARQUE PRINCIPAL,584706001,CLL 31 CON 30,-76.134224,6.316984,06/02/2017 12:00:00 AM
UNE,Antioquia,Valdivia,PARQUE PRINCIPAL,585406001,PARQUE PRINCIPAL VALDIVIA,-75.438686,7.165039,06/02/2017 12:00:00 AM
UNE,Antioquia,Valparaíso,PARQUE PRINCIPAL,585606001,CARRERA 10 CON CALLE 11,-75.624516,5.616144,06/02/2017 12:00:00 AM
UNE,Antioquia,Vegachí,PARQUE PRINCIPAL,585806001,CRA. 49A CON CALLE 50 (PARQUE PRINCIPAL,-74.798598,6.771538,06/02/2017 12:00:00 AM
UNE,Antioquia,Venecia,PARQUE PRINCIPAL,586106001,CL. 51 #51-1 A 51-11 (PARQUE PRINCIPAL),-75.733994,5.963494,06/02/2017 12:00:00 AM
UNE,Antioquia,Vigía del Fuerte,PARQUE PRINCIPAL,587306001,CRA 3#14-50,-76.896616,6.587436,06/02/2017 12:00:00 AM
UNE,Antioquia,Yalí,PARQUE PRINCIPAL,588506001,PARQUE PRINCIPAL YALÍ,-74.842258,6.675005,06/02/2017 12:00:00 AM
UNE,Antioquia,Yarumal,PARQUE PRINCIPAL,588706001,CRA. 20 #19-18,-75.41725,6.962936,06/02/2017 12:00:00 AM
UNE,Antioquia,Yolombó,PARQUE PRINCIPAL,589006001,PARQUE PRINCIPAL YOLOMBO,-75.011752,6.599238,06/02/2017 12:00:00 AM
UNE,Antioquia,Yondó,PARQUE PRINCIPAL,589306001,CALLE 49 CON CARRERA 54,-73.910008,7.006966,06/02/2017 12:00:00 AM
UNE,Antioquia,Zaragoza,PARQUE PRINCIPAL,589506001,CARRERA 20 CON CALLE 20,-74.867986,7.492375,06/02/2017 12:00:00 AM
ETB,Arauca,Arauca,PARQUE GENERAL SANTANDER AVENIDA OLAYA HERRERA ENTRE CALLE 20 Y 30,8100101000,PARQUE GENERAL SANTANDER AVENIDA OLAYA HERRERA ENTRE CALLE 20 Y 30,-70.757027,7.093833,06/16/2017 12:00:00 AM
ERT,Arauca,Arauca,"PARQUE DEL BARRIO PORVENIR ""CASA COMUNAL BARRIO PORVENIR"" ",8100102001,CALLES 20 Y 19A CON CARRERAS 38 Y 38B ,-70.771972,7.078891,06/16/2017 12:00:00 AM
ERT,Arauca,Arauca,PARQUE DEL ARPA ,8100102002,CARRERA 11 CON CALLE 1,-70.748572,7.070672,06/16/2017 12:00:00 AM
ERT,Arauca,Arauca,POLIDEPORTIVO UNIÓN ,8100102003,ENTRE CALLES 24 Y 25 Y CARRERAS 13 Y 14,-70.75175,7.089222,06/16/2017 12:00:00 AM
ERT,Arauca,Fortul,PARQUE PRINCIPAL,8130002000,CLL 6 Y 7 KRA 25 Y 26,-71.774669,6.790125,12/13/2016 12:00:00 AM
ERT,Arauca,Fortul,CANCHA MÚLTIPLE B. RAMÍREZ,8130002001,CARRERA  16ª ENTRE CALLE 8 Y 9,-71.771328,6.797981,06/16/2017 12:00:00 AM
ERT,Arauca,Fortul,ZONA CANCHA NUEVO FORTUL,8130002002,ZONA NUEVO FORTUL,-71.761678,6.805209,06/16/2017 12:00:00 AM
ERT,Arauca,Fortul,ZONA CICLO VÍA,8130002003,"CALLE 7,  ENTRE CARRERA 12  Y 14",-71.767614,6.799783,06/16/2017 12:00:00 AM
METROTEL,Atlántico,Baranoa,PLAZA PRINCIPAL,807804001,CARRERA 21 CON CALLE 20,-74.914267,10.796216,08/11/2017 12:00:00 AM
UNE,Atlántico,Baranoa,PARQUE ESPEJO DE AGUA,807806001,CARRERA 19 NO 11- 331,-74.915111,10.802444,08/11/2017 12:00:00 AM
ETB,Atlántico,Barranquilla,PARQUE UNIVERSAL AV MURILLO TORO ENTRE CARRERA 35 Y 37A,800101000,PARQUE UNIVERSAL AV MURILLO TORO ENTRE CARRERA 35 Y 37A,-74.787369,10.979161,09/23/2016 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LOS ANDES,800104001,CLL 63 N 26 50,-74.803513,10.974981,04/07/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PLAZA DE LA PAZ,800104002,CRA 46 CON CLL 53,-74.788949,10.987977,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LAS AMERICAS,800104003,CLL 64 N 49 10,-74.797906,10.993958,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE ALMENDRA,800104004,CLL 38 N 30 14,-74.783683,10.970949,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE SAN JOSE,800104005,CALLE 40B CON CARRERA 21,-74.789791,10.96152,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LOS FUNDADORES,800104006,CRA 54 N 59 64,-74.793825,10.99495,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LAS NIEVES,800104007,CRA 18 N 24 60,-74.780042,10.955798,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE SANTO DOMINGO SABIO,800104008,CRA29 N 57 50,-74.80066,10.976269,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PLAZOLETA MONUMENTO A LA BANDERA,800104009,CRA 54 N 52 258 Y CLL 58 N 54 96,-74.790671,10.993073,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LIMONCITO,800104010,CLL 86B N 73 69,-74.811678,11.020388,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE TRES AVE MARIAS,800104011,CLL 81 N 69 25,-74.807481,11.015061,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE MODELO,800104012,CLLS 52 Y 56 ENTRE CRAS 65 Y 66,-74.788567,10.998823,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE EUGENIO MACIAS,800104013,CRA 44 N 79B 44,-74.814432,10.997812,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE CISNEROS,800104014,CRA 68 ENTRE CRAS 64 Y 65,-74.791444,11.00112,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LAS CUMBRES,800104015,CLL 87 N 42E 05 BQ 11,-74.826319,10.99738,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LA FLORESTA,800104016,"CLL 84 N 75B 29, CRA 75E N 84 21",-74.8096,11.021712,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE BETANIA,800104017,CLL 75 N 38A 05,-74.814098,10.98747,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE EL GOLF,800104018,CALE 81 ENTRE CARRERA 59B Y 59C,-74.807458,11.010428,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,"PARQUE NAPOLEON SALCEDO COTES ""OLAYA""",800104019,CRA 30 N 70B 10,-74.809763,10.979974,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE EL SILENCIO,800104020,CLL 73 N 26B2 27,-74.813303,10.977316,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LAS MERCEDES,800104021,CLL 79A Y 79B ENTRE CRAS 34 Y 35,-74.818033,10.984229,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE EL SANTUARIO (SAN FELIPE),800104022,CLL 70B CRA 24B,-74.810635,10.972882,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE SAGRADO CORAZON,800104023,CRA 42E N 80 140,-74.817944,10.994092,05/18/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE METROPOLITANO,800104024,AV CIRCUNVALAR CON MURILLO,-74.800125,10.924962,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE EL CARMEN,800104025,CLL 49 N 19D 15,-74.798711,10.963934,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE LOS PITUFOS,800104026,CLL 46C N 8B SUR 11,-74.803901,10.926847,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE JUAN MINA,800104027,CRA 31B CLL 124,-74.893049,10.954079,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE PLACITA DEL VALLE,800104028,CRA 21B ENTRE CLLS 70C Y 68C,-74.810955,10.968763,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE METROPOLITANO ZONA 2,800104029,MURILLO CON CIRCUNVALAR,-74.799915,10.924176,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE MONTECRISTO,800104030,CALLE 47 N 54 05,-74.784782,10.994366,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE PRUDENCIO PADILLA,800104031,CALLE 98 ENTRE CARRERA 59B Y CARRERA 64,-74.823524,11.018657,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE BOSQUES DEL NORTE,800104032,CLL 94 N 55 53,-74.822423,11.014262,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE WASHINGTON,800104033,CLL 80 N 53 18,-74.81101,11.005472,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE SURI SALCEDO,800104034,CLL 70 N 46 15,-74.804303,10.994019,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE DE LOS MÚSICOS (PORTAL TRANSMETRO JOE ARROYO),800104035,CRA 46 CON CLL 74,-74.806997,10.995206,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,POLIDEPORTIVO LA MAGDALENA,800104036,CRA 6B CON CLL 35B,-74.792507,10.943269,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE VENEZUELA,800104037,CLL 87 Y 90 ENTRE CRAS 43B Y 44,-74.824047,11.001494,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE ADELITA DE CHAR,800104038,CLL 19 CRA 17C,-74.871168,11.032336,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE ADELITA DE CHAR 2 DA ETAPA,800104039,CLL 21 CRA 17,-74.872302,11.032417,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE ADELITA DE CHAR 1RA ETAPA,800104040,CRA 14 CLL 18C,-74.869133,11.033025,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE JARDÍN BOTÁNICO,800104041,CRA 13C ENTRE CLLS 40B Y 44,-74.796072,10.952394,08/10/2017 12:00:00 AM
METROTEL,Atlántico,Barranquilla,PARQUE BARLOVENTO,800104042,VIA 40 CON CRA 50B,-74.778521,10.989458,08/10/2017 12:00:00 AM
