OPERADOR,DEPARTAMENTO,MUNICIPIO,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA ACTIVACIÓN
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE MIRADOR DE LA SIERRA,2000105008,MIRADOR DE LA SIERRA,-73275987,10490164,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE ALTOS DE GARUPAL,2000105009,CALLE 11B CON MANZANA Z 2,-73267113,10472567,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE DON ALBERTO,2000105010,TRANSVERSAL 42A CON CALLE 13BIS2,-73282716,10464791,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,FUENTE DE LA 9A,2000105011,CALLE 8, CARRERA 11,-7325559,1048475,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE VALLE MEZA,2000105012,CALLE 43 CARRERA 18E,-73244973,10446982,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL LAS PALMAS,2000105013,DIAGONAL 20B CARRERA 40,-73235721,10465599,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE DE LOS CORTIJOS,2000105014,CRA 19A ENTRE CALLES 9C Y 10,-73262126,10476424,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,MICRO TIERRA LA BOMBONERA,2000105015,CARRERA 4G CON CALLE 20B,-73238521,10469099,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,MERCADO PUBLICO POPULAR,2000105016,AVENIDA PASTRANA ENTRE CALLES 20 Y 21,-7324769,10464481,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE DE LAS MADRES,2000105017,CARRERA 19 CON 15,-73247311,10476169,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,LA GALERIA POPULAR,2000105018,CARRERA 7 ENTRE CALLES 18A Y 18B,-73242898,10473075,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE DE DON CARMELO,2000105019,CALLE 50 CON CARRERA 31,-73260249,10442318,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE GARUPAL,2000105020,ENTRE CALLE 12 Y 13 CON KRA 20 Y 23,-7326637,10471326,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIDEPORTIVO SAN FERNANDO,2000105021,CARRERA 5, CALLE 45,-73232745,10449375,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIDEPORTIVO PANAMÁ,2000105022,CALLE 42 Y 43 Y CARRERAS 5 Y 6,-73239263,10448215,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE 25 DE DICIEMBRE,2000105023,CARRERA 19 CALLE 55,-73246164,10439685,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE 1 DE MAYO,2000105024,CALLE 22B CON CARRERAS 19 Y 20,-73253115,10459451,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LAS MARÍAS,2000105025,CARRERA 19 NO 1A - 50,-7326494,10489467,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIDEPORTIVO VILLA MIRIAN 2,2000105026,PARQUE VILLA MIRIAM 2,-73270874,10453182,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,LAS FLORES,2000105027,CARRERA 19C CON CALLE 13B BIS,-73261881,1047045,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LOS ALGARROBILLOS - ZONA 2,2000105028,CALLE 30 ENTRE KRA 5TA Y 5A.,-73235537,10456892,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,COMPLEJO DE TENIS,2000105029,CARRERA 19 C CON CALLE 13B BIS,-73261127,10472528,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,FUTSALA / PARQUE ALAMOS 3,2000105030,CALLE18E CON CARRERA 34,-7326628,10447918,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL EL MANANTIAL,2000105031,TRANSVERSAL 29 CON 18,-73267596,10454534,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL / PARQUE EL CENTRO EL CERRITO,2000105032,CALLE 16A CON CARRERA 23 BIS,-73266616,1046387,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LINEAL 1,2000105033,CARRERA 4TA | BALNEAREO HURTADO,-73269901,1050083,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LINEAL 2,2000105034,CARRERA 4TA | BALNEAREO HURTADO,-73268233,10501506,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LINEAL 3,2000105035,CARRERA 4TA | BALNEAREO HURTADO,-73265098,10499762,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LA VALLENATA,2000105036,CARRERA 31 CON CALLE 20 B,-73262205,10449176,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,COLISEO CUBIERTO,2000105037,CARRERA 19 C CON CALLE 11,-73261795,10474301,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE RECREATIVO / VILLA MIRIAM 1,2000105038,CALLE 18 CARRERA 32 B,-73270598,10451619,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL - PARQUE ENEAL,2000105039,TRANSVERSAL 28 CON CALLE 12A,-73269441,1046994,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE NUEVO MILENIO,2000105040,CALLE 49 CON CARRERA 23,-73250572,10441689,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL PARQUE GARUPAL 4TA ETAPA,2000105041,CARRERA 30 CON CALLE 9B,-73273143,10472714,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PLAZOLETA LINEAL,2000105042,CARRERA 34 CON CALLE 6,-73276578,10479107,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL CRA 19E,2000105043,CARRRERA 19E CON CALLLE 9A,-73265689,10475835,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE DEL SEGURO SOCIAL,2000105044,CALLE 16 CON CARRERA 18,-7325471,10469971,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE NOVALITO,2000105045,CALLE 12 ENTRE CRA 6A Y CRA 6,-73248213,10481664,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL EL VIAJERO,2000105046,CARRERA 9 ENTRE CALLE 11 Y 12,-73251542,1048034,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,POLIFUNCIONAL EL OBRERO,2000105047,CARRERA 9 ENTRE CALLE 11 Y 12,-73253821,1047639,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE SAN MARTÍN,2000105048,CARRERA 20 -CALLE 35,-73248706,10450782,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LOS ALGARROBILLOS - ZONA 1,2000105049,CALLE 30 ENTRE KRA 5TA Y 5A.,-73235537,10456892,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,TERMINAL DE TRANSPORTE,2000105050,TERMINAL DE TRANSPORTE,-7324311,10444775,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,MERCABASTOS,2000105051,MERCABASTOS S.A, 80,-73267554,10440344,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LA VICTORIA,2000105052,CARRERA 35 CON CALLE 18BIS,-73273983,10452087,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,NANDO MARÍN,2000105053,LA PRIMERA PIEDRA NANDO MARIN (TORRE G),-73262473,10434844,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE 450 AÑOS,2000105054,CARRERA 45 ENTRE CALLES 18F Y 19,-73279905,10443832,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE CASIMIRO,2000105055,CARRERA 30B CON CALLE 19A,-73265085,10451412,09/25/2017 12:00:00 AM
EMTEL,Cesar,Valledupar,Plazoleta María Concepción Loperena ,2000109001, calle 16 No. 12-120 ,-73250556,10473333,05/17/2018 12:00:00 AM
ERT,Chocó,Atrato,BIBLIOTECA,2705002001,BIBLIOTECA MUNICIPAL,-76636197,5530541,08/03/2017 12:00:00 AM
ERT,Chocó,Atrato,PALACIO MUNICIPAL,2705002002,PALACIO MUNICIPAL, BARRIO SANTANDER,-76636197,5530541,08/03/2017 12:00:00 AM
ERT,Chocó,Istmina,CRA 12 CALLE 7 ,2736102000,PARQUE CEMENTERIO,-76684764,5165044,11/16/2016 12:00:00 AM
ERT,Chocó,Istmina,PARQUE POLICARPA SALAVARRIETA,2736102001,CALLE 8 # 18 - 07,-76687184,5156859,08/03/2017 12:00:00 AM
ERT,Chocó,Istmina,PARQUE SIMON BOLIVAR,2736102002,CARRERA 6 ENTRE CALLE 31 Y 32,-76687184,5146489,08/03/2017 12:00:00 AM
ERT,Chocó,Istmina,PARQUE CENTRAL BARRIO SAN AGUSTIN,2736102003,CARRERA 4 CON CALLE 21 - PARROQUIA SAN AGUSTÍN,-76688865,5153991,08/03/2017 12:00:00 AM
ERT,Chocó,Quibdó,PARQUE ALAMEDA REYES,2700102000,CALLE 26 ENTRE CARRERA 3 Y 5,-76661253,5690847,11/16/2016 12:00:00 AM
TELEBUCARAMANGA,Chocó,Quibdó,PARQUE MANUEL MOSQUERA GARCES,2700105001,CRA 2 # 30-1,-76660622,5694597,08/03/2017 12:00:00 AM
TELEBUCARAMANGA,Chocó,Quibdó,MALECON MERCADO ORILLAS DEL RIO ATRATO,2700105002,CRA 1 # 24-37,-76662121,5689045,08/03/2017 12:00:00 AM
TELEBUCARAMANGA,Chocó,Quibdó,AEROPARQUE,2700105003,CRA 27 # 17-1,-76645672,5692534,08/03/2017 12:00:00 AM
EMTEL,Córdoba,Buenavista,Parque Principal Simon Bolívar,2307909001,Calle 9B entre Carreras 10 y 10A,-75481465,8223364,04/06/2018 12:00:00 AM
EMTEL,Córdoba,Canalete,Parque Principal,2309009001,Carrera 3 No 3-76,-7624,87852778,04/06/2018 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Cereté,PARQUE FUERA DEL ESTADIO. BOULEVAR CASA DE LA CULTURA,2316205001,DIAGONAL 15 A # 15-2,-75792459,888909,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Cereté,PARQUE CENTRAL FRENTE A LA ALCALDÍA,2316205002,CALLE 15 # 10,-75789646,8888559,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Cereté,PARQUE LINEAL BOULEVARD DE VENUS EN EL BARRIO VENUS,2316205003,CRA 17 # 13A,-7579298,8885433,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Cereté,PARQUE SANTA TERESA,2316205004,CRA 21 # 8A,-75796317,8881884,06/10/2017 12:00:00 AM
EMTEL,Córdoba,Cereté,Parque del Barrio Caracas,2316209001,Barrio Caracas - Calle 30 No. 10C-89,-74573056,9320556,04/06/2018 12:00:00 AM
EMTEL,Córdoba,Cereté,Parque del Barrio Santa María,2316209002,Barrio Santa María Calle 6A No.13B-19,-7579,8878056,04/06/2018 12:00:00 AM
EMTEL,Córdoba,Cereté,Parque del Barrio Venus Etapa III,2316209003,Barrio Venus Etapa III Carrera 20A No.15C-23,-75795833,8945278,04/06/2018 12:00:00 AM
EMTEL,Córdoba,Cereté,Parque de la Cruz, Corregimiento de Mateo Gómez,2316209004,Corregimiento de Mateogomez. Calle 4A No. 5A-13,-75828333,8845,04/06/2018 12:00:00 AM
UNE,Córdoba,Chinú,PARQUE PRINCIPAL,2318206001,ENTRE CARRERAS 7 Y 8 CON CALLE 15 Y 16,-75399726,9104387,06/10/2017 12:00:00 AM
UNE,Córdoba,Ciénaga de Oro,PARQUE PRINCIPAL,2318906001,CARRERA 16-17 CALLE 6-5  ,-75621076,8874756,09/21/2017 12:00:00 AM
EMTEL,Córdoba,Ciénaga De Oro,Parque Principal de Berastegui ,2318909001,Corregimiento de Berastegui Carrera 12 Barrio Centro,-7571048,887446,02/23/2018 12:00:00 AM
ETB,Córdoba,Lorica,PLAZA LÁCIDES BERSAL,2341701000,CALLE 1 BIS NO 17 FRENTE A LA ALCALDÍA MUNICIPAL,-75819027,9226916,12/28/2016 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Lorica,PARQUE EL PARAISO,2341705001,CARRERAS 25 Y 26 DIAGONAL 18,-75814075,9232332,06/09/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Lorica,SECTOR MURAL BANCO AGRARIO (MALECÓN, ARENEROS),2341705002,CALLE 1 A MALECON LAS MURALLAS,-75820723,9226463,06/09/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Lorica,PLAZA DE LA CRUZ Y PLAZA CONCORDIA,2341705003,CRA 19,-75818408,9226791,06/09/2017 12:00:00 AM
UNE,Córdoba,Montelíbano,PLAZA DE LA SANTA CRUZ,2346606001,PLAZA PRINCIPAL BARRIO CENTRO,-75420888,79846482,06/10/2017 12:00:00 AM
UNE,Córdoba,Montelíbano,PARQUE ABASTOS DEL SUR,2346606002,BARRIO EL PARAISO,-75421418,7965686,06/10/2017 12:00:00 AM
ETB,Córdoba,Montería,PARQUE CENTRAL,2300101000,CALLE 28 Y 28 ENTRE CARRERAS 2 -4,-75887,87555,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE NARIÑO,2300106001,CALLE 40 CON CRA 6,-75877714,8761837,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA PASTRANA BORRERO,2300106002,DIAGONAL 0 SUR TRANSVERSAL 1 BIS,-7589776,8731315,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA COMFACOR,2300106003,DIAGONAL 16 TRASV 17,-75890825,87401,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LAURELES,2300106004,CLL 43 Y CLL 44 CON CR 7 Y CR 8,-75875332,876326,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA NUEVO BOSQUE,2300106005,CLL 94 Y CLL 94A CON CR 7A Y CRA 8,-7584872,8801105,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA PAZ DEL NORTE,2300106006,CORREGIMIENTO PAZ DEL NORTE,-75857506,8810687,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE EL NISPERO,2300106007,B/ EL NISPERO,-75898902,8752053,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CORREGIMIENTO EL SABANAL,2300106008,CORREGIMIENTO EL SABANAL,-75804791,8779752,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,AGUAS NEGRAS,2300106009,VEREDA AGUAS NEGRAS,-7582118,8813803,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LAS BRISAS,2300106010,KR 3 X TV 1B,-75900271,8741676,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA VILLA MARGARITA,2300106011,CL 1 Y CLL 2 CON CR 7 Y CR 3E,-75891307,8730571,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,RONDA SINU CENTRO - TEATRINO,2300106012,AV 1 CON CLL 27 Y CLL 28,-75887789,8756863,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,RONDA SINU CENTRO - ZONA DE JUEGOS,2300106013,AV 1 CON CLL 32,-75885492,8759974,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE DEL LIBRO,2300106014,CALLE 36 ENTRE CRA 4 Y CRA 5,-75880768,8759897,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,RONDA NORTE - MIRADOR,2300106015,CRA 1 ENTRE CLL 61 Y Y CLL 61A,-7586918,8773032,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE DE LOS SUEÑOS,2300106016,CRA 13 Y CRA 14 CON CLL 61B Y CLL 62,-75860808,8768234,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,ESTADIO 18 DE JUNIO,2300106017,CALLE 56 CR 7 - 2 PISO,-75868213,8766687,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,BIOSALUDABLE SAN JOSE,2300106018,CALLE 29 CR 21 BARIO SAN JOSE,-75872674,8747985,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LA FLORESTA,2300106019,CALLE 38 CON CRA 15A Y CALLE 36,-75873893,8754783,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LA GRANJA COMFACOR,2300106020,DIAG 13 CALLE 10,-75889248,873854,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LA PALMA,2300106021,CRA 10A Y 11A, CALLE 7A Y 8,-7590682,874958,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE RANCHO GRANDE,2300106022,CALLE 9 CR 13 W,-75908127,875285,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA RIO DE JANEIRO,2300106023,CL. 21 #3CW-1 A 3CW-83,-75895344,8753162,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA DE LA PRADERA SEXTA ETAPA,2300106024,CL 26 X KR 26B,-75872851,8735002,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LA ESMERALDA,2300106025,CARRERA 8A OESTE CON CALLE 27,-75893543,8759167,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE EL EDEN,2300106026,CRA 16 - CRA 16 A,-7587399,8752048,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE EL MORA,2300106027,CALLE 41A ENTRE CRA 15A Y CRA 15B,-75870739,8755221,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,RONDA SINU CENTRO - MUELLE Y CENTRO CULTURAL,2300106028,AV 1 CON CLL 36,-75883649,8761968,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE RIVERA,2300106029,CARRERA 9 OESTE 18 -33,-75897919,8754599,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA EL POBLADO,2300106030,CLL 26 CR 20W,-75902371,876618,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE VILLAREAL,2300106031,CRA 7W Y CR 6W CON CLL 23 Y CLL 24,-75894707,8756242,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LOS CAMPANOS,2300106032,CLL 1D ENTRE CLL 6 Y CLL 10,-75894775,874613,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PRINCIPAL DE LA GRANJA 19-22,2300106033,TRANSV 5 ENTRE DIAGONALES 19 - 22,-75893052,8741444,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LAS GLORIAS,2300106034,CR 9 CON CLL 1 Y CLL 7 SUR,-75889878,8725306,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA BARRIO LA CANDELARIA,2300106035,CLL 1B Y CLL 2 CON CR 26Y 26A B/ LA CANDELARIA,-7587847,8724464,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,SEDE SUR Y CANCHA P5,2300106036,CL. 5A #15-2 A 15-168,-75884122,8733106,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE EL AVION Y COLISEO MIGUEL HAPPY LORA,2300106037,CLL 22 Y CLL 23 CON CR 13 Y CR 14,-7588141,8747075,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE DE LA CRUZ,2300106038,CLL 36 ENTRE CR 6 Y CR 7,-75879595,8759344,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,ESTADIO DE BEISBOL LA PRADERA,2300106039,KM 7 VIA PLANETA RICA -,-75874167,8740696,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,TERMINAL DE TRANSPORTE,2300106040,CLL 41 #15-20,-75867925,8747926,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,URBANIZACION COMFACOR,2300106041,CLL 1D ENTRE CLL 6 Y CLL 10,-75833935,8820587,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,MERCADITO SUR,2300106042,CARRERA 9, CALLE 13,-75886909,8742935,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LOS RECUERDOS,2300106043,CRA 9 CON CLL 13 SUR,-75893001,8716076,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA PANZENU,2300106044,CR 11 Y CR 28 CON CLL 2 Y CLL 3 B/ PANZENU,-75888638,8729312,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE MOCARÌ,2300106045,CLL 94A CON CLL 2 Y CRA 3 Y CR 5,-75856959,8801968,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,CANCHA MONCADA,2300106046,B/ EDMUNDO LOPÉZ,-75880886,8733368,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,AVENIDA DE LA CIUDADANIA,2300106047,CR 14 ENTRE CRA 33 - CRA 37,-75876497,8755412,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PASAJE DEL SOL,2300106048,CLL 62 ENTRE CRA 6 Y CRA 7,-75865964,8772162,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LAS GOLONDRINAS LINEAL,2300106049,CR 9 - CR 20 CON CLL 5,-758869,873307,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,PARQUE LINEAL CANTA CLARO,2300106050,CLL 20 - CLL 29 CON CRA 29,-75869835,8740114,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,EL CIC - MOGAMBO,2300106051,CL 4 # 23 - 1 A 23 - 49,-75880444,8730047,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,MERCADO ORIENTE,2300106052,CR 19 ENTRE CLL 41 Y CLL 42,-75867275,8750794,06/09/2017 12:00:00 AM
UNE,Córdoba,Montería,POLIDEPORTIVO LA PRADERA ETAPA 14,2300106053,KR 24 X CL 22,-75874773,8739021,06/09/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Planeta Rica,PARQUE SIMÓN BOLÍVAR PARQUE PRINCIPAL,2355505001,CALLE 20 # 8,-75583418,841218,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Planeta Rica,PARQUE 22 DE AGOSTO,2355505002,CRA 16 # 17A,-75591062,8412798,06/10/2017 12:00:00 AM
EMTEL,Córdoba,Planeta Rica,Parque la Esperanza,2355509001,Carrera 5  entre Calles 19 y 20,-7558,84111111,04/06/2018 12:00:00 AM
EMTEL,Córdoba,Planeta Rica,Institución Educativa la Candelaria,2355509002,Carrera 10 Calle 9,-7,55872E+14,84052778,04/06/2018 12:00:00 AM
EMTEL,Córdoba,Planeta Rica,Parque Palmasoriana,2355509003,Calle 17 Sur Carrera 4B,-7548138889,82233333,04/06/2018 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Pueblo Nuevo,POLIDEPORTIVO DEL BARRIO EL PRADO,2357005001,DIAGONAL 18 B Y 18 C TRANSVERSAL 13 Y 13 A,-75509104,85071,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Pueblo Nuevo,PLACITA DE SAN PEDRO,2357005002,CALLE 11 CARRERA 10,-75509867,8499579,06/10/2017 12:00:00 AM
EMTEL,Córdoba,Pueblo Nuevo ,Parque la Floresta,2357009001,Cra 10 con Calle 18a Barrio la Floresta,-75505802,8506231,04/06/2018 12:00:00 AM
UNE,Córdoba,Puerto Libertador,CANCHA 7 DE SEPTIEMBRE,2367206001,CARRERAS 9 Y 10 CON CALLE 14 BARRIO 7 DE SEPTIEMBRE,-75672308,7887398,06/10/2017 12:00:00 AM
TELEBUCARAMANGA,Córdoba,Purísima,PARQUE PRINCIPAL SIMÓN BOLÍVAR,2358605001,CALLE 4,-75721877,9235135,06/09/2017 12:00:00 AM
EMTEL,Córdoba,Purísima,Parque Laureano Gómez,2358609001,Barrio Laureano Gomez,-75722417,9240694,04/06/2018 12:00:00 AM
UNE,Córdoba,San Andrés Sotavento,PARQUE MULTIUSOS (POLIDEPORTIVO),2367006001,CARRERA 7E CALLE 8B ,-75509168,91457,09/21/2017 12:00:00 AM
UNE,Córdoba,San Antero,PARQUE PRINCIPAL,2358006001,CRA. 14 N° 12D-13,-75760321,9372783,06/10/2017 12:00:00 AM
EMTEL,Córdoba,Tierra Alta,Plaza Principal Barrio 9 de Agosto ,2380709001,Barrio 9 de Agosto,-76056164,8162292,04/06/2018 12:00:00 AM
UNE,Córdoba,Valencia,PARQUE PRINCIPAL,2385506001,CALLE 11-12 CARRERA 14-15,-76144667,8257841,09/21/2017 12:00:00 AM
ERT,Cundinamarca,Anapoima,Parque Simón Bolívar,2503508001,Carrera 2 Y 3 CALLE 2 Y 3  ,-74536003,4549153,04/28/2018 12:00:00 AM
UNE,Cundinamarca,Apulo,PARQUE PRINCIPAL,2559906001,CALLE 9 Nª 5 - 43C,-74594391,4519494,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Cajicá,SECTOR CAPELLANÍA,2512605001,CARRERA 3 # 13,-7402119,4938972,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Cajicá,PARQUE ESTACIÓN,2512606001,CALLE 2 Y CALLE 3, CARRERA 4 Y 5,-74023151,4916751,04/04/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Chía,SECTOR BIBLIOTECA HOGABIGA,2517505001,CRA 8 # 16,-74056323,4863318,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Chocontá,PARQUE DEL PALACIO MUNICIPAL,2518306001,CARRERA 5 #5 -19,-73685374,5144747,05/19/2017 12:00:00 AM
ERT,Cundinamarca,Chocontá,Parque Recreativo Ecobarrio,2518308001,Calle 3 No 1A - 27,-73688652,5139413,04/28/2018 12:00:00 AM
UNE,Cundinamarca,El Colegio,PARQUE PRINCIPAL,2524506001,CALLES 9 Y 10 - CARRERAS 7 Y 8,-74445982,4583711,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Facatativá,CENTRO,2526905001,CARRERA 3 NO.5-68,-7435282,4808584,05/19/2017 12:00:00 AM
TELEBUCARAMANGA,Cundinamarca,Funza,PARQUE LA FRATERNIDAD,2528605001,CLL 15 # 21,-74214385,4723726,05/19/2017 12:00:00 AM
UNE,Cundinamarca,Funza,PARQUE PRINCIPAL,2528606001,CALLE 14 13-05,-74212216,471658,05/19/2017 12:00:00 AM
ETB,Cundinamarca,Fusagasugá,PARQUE PRINCIPAL,2529001000,CALLE 6 NO 6-24 BARRIO CENTRO, PARQUE PRINCIPAL,-74604822,4576491,12/29/2016 12:00:00 AM
UNE,Cundinamarca,Fusagasugá,PARQUE EBEN - EZER,2529006001,CALLE 22B NO. 61_10,-74395593,4332377,05/19/2017 12:00:00 AM
